Student ID,Gender,Race/Ethnicity,Parental Education,Lunch Type,Test Preparation,Study Time per Week,Daily Sleep Duration,Math Score,Reading Score,Writing Score,School Type,Internet Access
3663,male,group E,associate degree,standard,TRUE,5.6,8.2,55,71,56,public,TRUE
3664,female,group D,bachelor degree,standard,FALSE,9.9,7.2,74,69,68,public,TRUE
3665,male,group C,master degree,free/reduced,FALSE,14.6,6.3,100,74,49,public,TRUE
3666,female,group A,bachelor degree,free/reduced,FALSE,6.2,7.6,100,100,75,public,FALSE
3667,male,group E,high school,standard,FALSE,6.8,,67,82,69,public,TRUE
3668,male,group E,bachelor degree,free/reduced,FALSE,6.1,4.6,54,65,78,public,TRUE
3669,female,group B,,free/reduced,FALSE,9.2,7.1,52,70,84,public,TRUE
3670,male,group B,high school,free/reduced,FALSE,12.7,5,70,56,61,public,TRUE
3671,female,group D,associate degree,standard,FALSE,11.9,7.2,66,58,70,public,TRUE
3672,female,group B,master degree,standard,FALSE,13.5,6.8,75,55,58,private,TRUE
3673,male,group D,some college,standard,FALSE,,6.8,55,67,83,public,TRUE
3674,female,group D,associate degree,standard,TRUE,12.9,6.6,89,80,59,public,TRUE
3675,male,group D,high school,free/reduced,FALSE,10,8.9,59,,54,public,
3676,male,group E,bachelor degree,,FALSE,10.1,8.7,53,64,56,private,TRUE
3677,male,group E,master degree,standard,TRUE,5.2,8.1,74,77,43,public,TRUE
3678,male,group B,some college,standard,FALSE,6.4,9.4,79,100,68,public,FALSE
3679,male,group A,associate degree,free/reduced,TRUE,9.6,6.9,65,70,67,private,TRUE
3680,male,group A,some college,free/reduced,FALSE,17,8.5,57,81,53,public,TRUE
3681,male,group D,bachelor degree,free/reduced,TRUE,10,,58,77,87,public,TRUE
3682,male,group B,some college,free/reduced,TRUE,14.1,6.6,47,65,85,public,TRUE
3683,female,group B,associate degree,free/reduced,TRUE,18.4,7.8,83,74,90,private,TRUE
3684,female,group C,high school,free/reduced,FALSE,,8.3,54,46,64,public,FALSE
3685,male,group D,some college,free/reduced,TRUE,8.3,7.3,100,,65,international,TRUE
3686,female,group D,some college,standard,TRUE,11.5,7.2,72,52,100,private,TRUE
3687,male,group C,some college,free/reduced,FALSE,9.7,6.9,74,63,84,international,TRUE
3688,female,group D,associate degree,standard,TRUE,7.6,7.2,79,69,60,private,TRUE
3689,male,group D,bachelor degree,standard,TRUE,17.5,6.5,71,70,72,public,TRUE
3690,male,group C,associate degree,standard,FALSE,18.4,9.3,82,51,67,public,TRUE
3691,male,group B,associate degree,free/reduced,FALSE,10.4,,97,57,82,public,TRUE
3692,female,group B,associate degree,standard,TRUE,9.4,8.1,76,75,66,public,TRUE
3693,male,group A,,standard,TRUE,,8.9,50,68,82,public,TRUE
3694,male,group C,high school,,TRUE,10,5.6,62,62,84,public,TRUE
3695,female,group E,high school,standard,FALSE,17,6.5,64,63,86,public,TRUE
3696,male,group D,,standard,FALSE,14.6,6.5,84,69,76,public,TRUE
3697,female,group B,high school,free/reduced,TRUE,8.3,7.6,94,72,,private,TRUE
3698,male,group C,associate degree,standard,FALSE,12.3,8.4,61,73,57,international,TRUE
3699,male,group D,high school,standard,FALSE,6.9,6.7,70,100,55,public,TRUE
3700,male,group B,bachelor degree,free/reduced,TRUE,13.8,6.4,100,71,76,international,TRUE
3701,female,group A,,standard,FALSE,,5.5,80,64,56,public,TRUE
3702,female,group D,bachelor degree,standard,TRUE,11.2,7.3,62,65,68,private,TRUE
3703,female,group A,high school,free/reduced,FALSE,10.7,9.9,96,67,100,public,TRUE
3704,male,group E,high school,standard,FALSE,7.8,8.4,79,68,86,public,TRUE
3705,male,group A,some college,standard,FALSE,11.6,7,45,80,75,public,TRUE
3706,female,group C,high school,standard,FALSE,11.2,7.2,81,59,98,public,TRUE
3707,male,group A,master degree,standard,FALSE,18.4,8.1,59,50,,public,TRUE
3708,male,group B,high school,free/reduced,TRUE,9.5,6,46,87,83,private,TRUE
3709,male,group A,high school,standard,TRUE,16.1,6.4,50,100,52,public,TRUE
3710,female,group C,associate degree,standard,FALSE,5.6,,73,59,36,public,TRUE
3711,male,group C,,free/reduced,FALSE,11.7,5.9,64,83,68,public,TRUE
3712,female,group E,master degree,free/reduced,TRUE,6.4,5.5,59,56,75,public,FALSE
3713,female,group D,bachelor degree,standard,FALSE,8.9,,90,75,85,public,TRUE
3714,female,group E,some college,free/reduced,FALSE,16,7.2,55,74,66,public,TRUE
3715,female,group D,high school,free/reduced,TRUE,9,5.5,65,64,59,public,TRUE
3716,male,group D,high school,free/reduced,TRUE,9.3,,48,62,39,international,FALSE
3717,female,group D,,standard,FALSE,11.1,6.8,39,66,73,public,TRUE
3718,male,group C,bachelor degree,standard,FALSE,13.4,,81,95,52,public,TRUE
3719,male,group E,high school,standard,TRUE,7.4,8,53,45,71,public,TRUE
3720,female,group A,bachelor degree,free/reduced,FALSE,12.2,7.8,78,80,91,public,TRUE
3721,male,group D,bachelor degree,free/reduced,FALSE,6.3,8.9,55,53,80,public,TRUE
3722,male,group E,bachelor degree,standard,FALSE,12.8,5.1,65,60,72,international,TRUE
3723,female,group B,associate degree,free/reduced,TRUE,1.1,6.4,93,73,82,public,TRUE
3724,male,group C,high school,free/reduced,FALSE,8.3,7.3,72,60,58,private,TRUE
3725,female,group D,master degree,standard,TRUE,11,6.1,86,30,66,public,FALSE
3726,female,group E,high school,free/reduced,TRUE,11.5,5.3,69,63,95,international,TRUE
3727,male,group C,bachelor degree,standard,FALSE,11.5,8.2,54,46,83,public,TRUE
3728,male,group C,master degree,free/reduced,FALSE,4,9.4,77,63,39,public,TRUE
3729,male,group B,some college,standard,FALSE,12.1,6.3,40,74,85,public,FALSE
3730,female,group B,bachelor degree,standard,FALSE,11.6,8.5,67,69,76,public,TRUE
3731,male,group C,associate degree,standard,FALSE,8.5,7.2,72,71,65,public,TRUE
3732,male,group C,high school,standard,TRUE,4.1,6.2,84,75,,public,TRUE
3733,female,group B,,standard,FALSE,7.3,,51,61,89,private,TRUE
3734,male,group D,bachelor degree,free/reduced,FALSE,11,7.7,84,81,71,private,TRUE
3735,female,group E,high school,free/reduced,TRUE,6.8,7.7,52,96,62,private,FALSE
3736,male,group E,associate degree,standard,FALSE,11.8,7.2,90,64,71,private,TRUE
3737,female,group D,,standard,FALSE,,5.9,59,82,76,private,TRUE
3738,male,group E,associate degree,standard,TRUE,,,68,,82,public,TRUE
3739,male,group A,high school,free/reduced,FALSE,6.3,7,68,58,100,public,TRUE
3740,male,group C,bachelor degree,standard,FALSE,,7.6,76,75,74,private,TRUE
3741,male,group C,master degree,standard,TRUE,15.2,8.1,85,81,79,public,TRUE
3742,male,group E,some college,standard,FALSE,11.5,6.6,66,55,50,private,TRUE
3743,female,group C,some college,standard,FALSE,6.5,9.3,91,73,90,private,TRUE
3744,female,group C,bachelor degree,standard,TRUE,9.6,6.7,100,,86,public,TRUE
3745,female,group B,bachelor degree,standard,TRUE,6.9,9.7,61,65,74,private,TRUE
3746,male,group D,,standard,FALSE,12.2,6.7,83,,60,public,TRUE
3747,male,group A,bachelor degree,standard,FALSE,8.6,10.7,82,87,55,public,TRUE
3748,male,group C,some college,standard,FALSE,16.9,5.8,58,77,67,public,TRUE
3749,male,group D,,free/reduced,TRUE,2.1,8.3,70,77,86,public,TRUE
3750,male,group B,some college,standard,FALSE,12,5.5,100,53,,public,TRUE
3751,female,group B,bachelor degree,free/reduced,FALSE,8.1,6,51,51,100,public,
3752,male,group D,bachelor degree,standard,FALSE,9.9,9.8,68,80,70,public,TRUE
3753,female,group C,bachelor degree,standard,FALSE,8.8,7.8,49,76,59,private,TRUE
3754,female,group C,associate degree,standard,FALSE,13.2,7.9,95,71,84,private,TRUE
3755,male,group B,associate degree,free/reduced,FALSE,2.2,7.6,62,65,65,public,TRUE
3756,female,group C,some college,standard,TRUE,3.1,8.3,78,68,80,public,TRUE
3757,female,group C,,standard,FALSE,8.7,7.9,84,61,57,public,TRUE
3758,female,group C,bachelor degree,standard,FALSE,2.6,9.7,69,100,68,public,TRUE
3759,male,group A,some college,standard,FALSE,12.3,5.7,92,94,,international,TRUE
3760,male,group A,high school,free/reduced,TRUE,4.3,6.9,65,100,91,public,TRUE
3761,male,group B,some college,standard,FALSE,,8,66,90,,public,TRUE
3762,female,group C,bachelor degree,free/reduced,FALSE,4.9,6.3,69,72,86,public,TRUE
3763,male,group C,some college,standard,FALSE,11.2,,88,95,68,public,TRUE
3764,male,group E,some college,free/reduced,TRUE,8.3,9.3,63,88,78,public,TRUE
3765,female,group C,master degree,standard,FALSE,14.4,4.5,69,75,90,public,TRUE
3766,female,group B,bachelor degree,standard,FALSE,8.8,6.3,73,61,90,public,
3767,male,group C,bachelor degree,free/reduced,FALSE,15.6,5.7,73,71,49,private,
3768,male,group A,master degree,free/reduced,TRUE,5.7,5,58,68,91,public,TRUE
3769,male,group C,bachelor degree,standard,TRUE,7.7,7.1,55,,,public,TRUE
3770,male,group A,some college,standard,FALSE,12.8,8,72,66,75,private,FALSE
3771,male,group C,high school,standard,TRUE,9.7,5.1,88,69,67,private,TRUE
3772,female,group C,high school,free/reduced,TRUE,6.7,8.3,82,63,47,public,TRUE
3773,female,group B,some college,standard,TRUE,5.2,,82,99,59,private,TRUE
3774,male,group C,associate degree,free/reduced,FALSE,9.1,7.8,87,,31,public,TRUE
3775,male,group E,,free/reduced,FALSE,7.5,9.8,78,60,49,public,TRUE
3776,female,group B,master degree,standard,FALSE,7.7,8,76,52,57,public,TRUE
3777,male,group A,high school,free/reduced,TRUE,,6.5,60,77,81,public,TRUE
3778,female,group B,associate degree,standard,TRUE,9.9,6.3,70,69,46,public,TRUE
3779,male,group E,high school,standard,FALSE,13,7.5,64,72,58,private,TRUE
3780,female,group B,high school,standard,FALSE,18.7,5.5,71,62,85,private,FALSE
3781,male,group C,some college,standard,FALSE,,8.7,55,67,59,private,TRUE
3782,female,group E,bachelor degree,standard,FALSE,5.5,6.9,84,,87,private,TRUE
3783,male,group D,high school,standard,FALSE,1.1,8.5,39,58,63,private,
3784,female,group E,high school,standard,TRUE,14.8,7.8,63,76,89,private,TRUE
3785,female,group C,high school,standard,TRUE,12.1,5.7,52,82,54,private,TRUE
3786,male,group E,high school,standard,FALSE,8.3,6.5,81,67,44,public,FALSE
3787,male,group D,some college,free/reduced,TRUE,15.6,6.9,100,67,75,public,TRUE
3788,male,group B,,free/reduced,FALSE,8.1,,50,70,63,private,TRUE
3789,male,group E,some college,standard,TRUE,4.8,7,96,65,54,public,TRUE
3790,male,group E,high school,standard,FALSE,9.8,8.4,71,87,70,public,TRUE
3791,female,group E,master degree,standard,TRUE,12.6,6.2,73,92,63,private,TRUE
3792,male,group B,some college,free/reduced,TRUE,9.8,8.5,63,67,61,public,FALSE
3793,male,group C,,standard,FALSE,11.5,7.3,64,76,77,international,TRUE
3794,female,group C,,standard,FALSE,12.6,6.8,53,60,60,public,TRUE
3795,female,group B,bachelor degree,free/reduced,TRUE,11.1,6.8,55,39,,private,TRUE
3796,female,group B,associate degree,standard,TRUE,7.1,5.6,65,84,71,international,TRUE
3797,male,group B,some college,standard,TRUE,13.4,8.5,65,75,,public,FALSE
3798,male,group B,associate degree,standard,TRUE,7.5,6.4,71,73,53,public,FALSE
3799,male,group B,some college,free/reduced,TRUE,12.5,4.6,47,90,79,public,TRUE
3800,male,group C,some college,standard,FALSE,7.6,6.2,57,83,87,public,TRUE
3801,male,group C,high school,standard,FALSE,14.8,7.7,72,50,80,private,TRUE
3802,female,group C,some college,free/reduced,FALSE,10.3,,91,86,64,private,TRUE
3803,male,group C,master degree,standard,FALSE,8.5,8.8,66,60,68,private,TRUE
3804,female,group D,,free/reduced,FALSE,,9.6,71,39,75,public,TRUE
3805,male,group B,high school,free/reduced,FALSE,8.7,6.8,68,72,85,public,TRUE
3806,male,group B,some college,free/reduced,FALSE,18.6,7,87,93,73,private,TRUE
3807,female,group C,high school,free/reduced,TRUE,7,8.4,77,75,69,public,
3808,male,group E,associate degree,standard,FALSE,14.2,5.8,67,68,52,international,TRUE
3809,female,group D,high school,free/reduced,FALSE,9,6.4,64,65,62,public,TRUE
3810,male,group B,,standard,FALSE,14.8,5.8,86,77,64,public,
3811,male,group C,bachelor degree,standard,TRUE,3,7.1,75,,78,public,FALSE
3812,male,group D,associate degree,free/reduced,TRUE,6.7,9,56,60,63,public,FALSE
3813,male,group B,associate degree,standard,FALSE,7.7,7.3,81,61,64,international,TRUE
3814,female,group C,some college,standard,FALSE,8.6,7.1,46,49,76,private,TRUE
3815,male,group D,associate degree,free/reduced,FALSE,,7.7,66,60,38,public,FALSE
3816,male,group B,some college,standard,FALSE,5.4,5.4,52,54,66,private,TRUE
3817,female,group D,some college,free/reduced,TRUE,15,7,51,72,75,public,TRUE
3818,female,group A,high school,free/reduced,TRUE,5.2,5.7,28,85,76,private,TRUE
3819,male,group E,some college,free/reduced,FALSE,0,,60,71,98,public,TRUE
3820,female,group B,high school,free/reduced,FALSE,11.8,,65,69,65,private,FALSE
3821,female,group C,some college,standard,TRUE,11.4,8.9,64,85,86,public,TRUE
3822,male,group B,high school,standard,FALSE,,6.3,76,72,62,public,TRUE
3823,male,group A,associate degree,free/reduced,FALSE,7,8.2,96,68,60,public,TRUE
3824,female,group D,high school,standard,TRUE,7.8,8.9,79,86,,public,TRUE
3825,male,group E,high school,standard,TRUE,18.9,,49,,65,public,
3826,male,group E,bachelor degree,standard,FALSE,9.8,,96,74,66,public,TRUE
3827,male,group C,high school,standard,TRUE,11.3,8.2,67,65,44,private,TRUE
3828,male,group B,some college,standard,FALSE,,6.6,47,51,68,public,
3829,male,group B,some college,standard,FALSE,9,6.7,55,87,93,international,TRUE
3830,male,group B,some college,free/reduced,FALSE,,6,73,61,,public,FALSE
3831,male,group E,high school,standard,FALSE,9,5.2,85,90,69,private,TRUE
3832,female,group E,associate degree,free/reduced,TRUE,15.3,4.6,70,100,75,private,TRUE
3833,male,group E,high school,standard,TRUE,15.1,3.9,72,80,60,public,TRUE
3834,female,group E,some college,free/reduced,FALSE,6.6,8.3,48,79,78,public,TRUE
3835,female,group E,high school,standard,TRUE,9.2,7.8,63,55,58,public,TRUE
3836,male,group E,some college,standard,FALSE,,8.2,61,71,55,private,TRUE
3837,male,group C,bachelor degree,free/reduced,FALSE,13.2,9,56,97,,private,TRUE
3838,male,group B,some college,standard,TRUE,5.3,6.8,76,69,86,public,TRUE
3839,male,group A,high school,free/reduced,FALSE,7.2,5.2,68,65,44,public,TRUE
3840,male,group C,associate degree,standard,FALSE,8.3,6.9,27,89,42,public,TRUE
3841,male,group A,some college,standard,FALSE,14.1,8.2,66,88,77,public,TRUE
3842,female,group A,associate degree,standard,FALSE,9.7,7.7,82,93,60,private,TRUE
3843,female,group A,high school,standard,FALSE,12.7,10.3,82,70,85,public,TRUE
3844,male,group A,bachelor degree,standard,TRUE,13.8,8.2,100,73,87,private,FALSE
3845,female,group A,bachelor degree,standard,FALSE,1.9,8,95,70,69,public,TRUE
3846,male,group E,bachelor degree,standard,TRUE,3.8,7,53,79,61,international,FALSE
3847,male,group A,bachelor degree,standard,FALSE,15.6,8,85,78,83,public,TRUE
3848,male,group E,master degree,standard,TRUE,12.1,7.2,72,90,93,public,TRUE
3849,male,group E,high school,free/reduced,TRUE,8.1,7.7,60,73,63,public,TRUE
3850,male,group D,bachelor degree,free/reduced,FALSE,13.3,8.2,74,79,82,public,TRUE
3851,female,group D,some college,standard,TRUE,0,9.3,82,72,58,public,TRUE
3852,male,group A,some college,standard,TRUE,4.3,7.8,46,57,69,public,FALSE
3853,female,group C,,standard,FALSE,14.3,8.5,74,83,84,private,TRUE
3854,male,group A,bachelor degree,standard,FALSE,16.6,5.5,70,,75,public,
3855,female,group D,,standard,FALSE,12.7,7.4,35,77,66,public,TRUE
3856,male,group C,some college,standard,TRUE,4.5,6.3,58,51,82,public,FALSE
3857,female,group B,associate degree,standard,TRUE,8.6,7.4,68,,75,public,TRUE
3858,female,group C,associate degree,standard,FALSE,10,7.2,93,74,74,public,TRUE
3859,male,group B,associate degree,free/reduced,TRUE,0,7.6,63,87,66,private,TRUE
3860,female,group C,some college,standard,FALSE,9,5.8,70,77,71,private,TRUE
3861,female,group B,,standard,FALSE,10.8,8.6,65,59,64,international,TRUE
3862,female,group D,bachelor degree,free/reduced,TRUE,14.4,,91,74,58,public,TRUE
3863,male,group C,some college,standard,TRUE,,7.4,51,71,83,private,TRUE
3864,female,group B,,standard,FALSE,9.5,8.1,26,88,90,international,TRUE
3865,male,group C,some college,free/reduced,FALSE,11.8,9,100,84,92,private,FALSE
3866,male,group D,bachelor degree,standard,FALSE,9.1,7.5,84,94,59,public,TRUE
3867,female,group D,high school,free/reduced,FALSE,17.6,7.8,69,63,78,public,TRUE
3868,female,group D,some college,standard,FALSE,12.6,,93,78,76,public,TRUE
3869,male,group B,some college,free/reduced,FALSE,13.3,8.4,58,81,74,public,TRUE
3870,female,group B,high school,free/reduced,TRUE,9.8,7.1,74,60,,public,TRUE
3871,female,group B,,free/reduced,TRUE,9.3,6.4,87,68,51,public,TRUE
3872,male,group D,associate degree,free/reduced,FALSE,,8.5,79,49,56,public,TRUE
3873,female,group A,some college,standard,TRUE,3.8,8,80,57,85,public,FALSE
3874,female,group E,associate degree,,FALSE,12.9,7.8,66,54,97,public,TRUE
3875,female,group B,some college,standard,FALSE,12.9,6.5,75,69,87,public,TRUE
3876,male,group C,,standard,TRUE,5.9,7.1,88,59,100,public,TRUE
3877,female,group C,bachelor degree,standard,TRUE,9.8,7.4,60,54,65,public,TRUE
3878,male,group D,associate degree,standard,FALSE,,7.9,56,82,78,private,TRUE
3879,female,group B,high school,standard,TRUE,,8.1,76,82,64,public,TRUE
3880,male,group B,associate degree,,FALSE,6.2,6.8,65,97,53,public,TRUE
3881,male,group C,bachelor degree,standard,FALSE,7.9,7.6,90,87,66,public,TRUE
3882,female,group D,bachelor degree,standard,TRUE,16,9.3,73,46,69,public,TRUE
3883,female,group A,high school,free/reduced,TRUE,20.4,5.8,75,70,57,public,TRUE
3884,male,group E,some college,standard,TRUE,18.4,8.8,81,94,65,public,FALSE
3885,male,group D,high school,standard,FALSE,18.6,7.1,76,59,70,private,FALSE
3886,male,group C,bachelor degree,standard,FALSE,16.7,5.8,87,76,79,private,TRUE
3887,female,group E,master degree,standard,FALSE,10,8.9,66,70,72,public,TRUE
3888,female,group D,some college,standard,TRUE,11.3,5.2,58,73,56,public,TRUE
3889,male,group E,associate degree,standard,FALSE,6.1,5.9,71,82,72,public,TRUE
3890,male,group B,some college,standard,TRUE,1.2,7.6,100,94,75,public,TRUE
3891,female,group C,associate degree,standard,TRUE,15.1,7.2,67,77,65,private,TRUE
3892,male,group C,,standard,FALSE,9.4,7.2,67,72,78,public,TRUE
3893,female,group A,some college,standard,FALSE,,7,69,61,82,private,TRUE
3894,male,group C,master degree,free/reduced,FALSE,8.2,6.4,82,97,51,public,TRUE
3895,male,group B,bachelor degree,standard,TRUE,17.1,7.9,100,71,82,private,
3896,female,group C,some college,free/reduced,TRUE,4.2,7,70,83,76,public,TRUE
3897,male,group D,high school,free/reduced,FALSE,8.5,7.6,66,57,67,public,TRUE
3898,male,group B,high school,standard,FALSE,7.1,7.7,68,88,53,public,TRUE
3899,male,group E,master degree,standard,FALSE,18.4,6,85,90,95,private,TRUE
3900,female,group E,some college,standard,FALSE,4.6,7.6,72,79,77,public,TRUE
3901,female,group E,bachelor degree,standard,FALSE,11.5,7.1,78,62,74,public,TRUE
3902,male,group C,associate degree,free/reduced,TRUE,,7.3,83,75,,public,FALSE
